1530,"With the monsters multiplying\nas rapidly as they are, Minea\ndoesn't seem so safe anymore!","魔物的数量在不断增加，\n就连待在米内亚也变得不安全了！","",
1532,"I saw Pim pick a ring off the\nground the other day. Right after\nthat, he went straight to his\nstore and put it on the shelf!","刚才我看到交易所的老板\n在路边捡到了枚戒指。\n后来我去他店里一看，\n那枚戒指已经被他摆在货架上了。","",
1533,"What kind of low-life would\njust sell something he finds\nlike that?!","连捡到的失物都拿去卖，\n这家伙真是厚颜无耻。","",
1534,"If you find someone's valuables\non the ground, you should make\nan effort to return them. It's\njust the right thing to do!","真是的，以后要注意，\n千万不能遗失任何东西了。","",
1535,"All Pim cares about is profit.\nI bet the owner of that ring\nnever even crossed his mind!","有拾金不昧这种想法的人……\n已经没有了。","",
1536,"I thought I'd try selling an\nold gem at Pim's, but he and\nI couldn't see eye to eye on\nits value.","我本来想把宝石卖给交易所的，\n可是价钱谈不拢，就放弃不卖了。","",
1537,"I wonder if I'd have gotten\nanywhere by being more\npersistent...","也许那时候我再坚持下，\n说不定就成交了……","",
1538,"What? You actually\ntalked him down?!","什么~~！？\n那家伙同意了你提的价格？","",
1539,"You're really persistent...\nI could never do that!","你太有毅力了，我可做不到。","",
1540,"I can't believe he caved...\nYou're really something,\nyou know that?","没想到那家伙会妥协……\n这我实在是学不来啊。","",
1542,"On a day like this, when the\nweather is good, you can see\nDarm Tower clear as anything\nfrom the town's ramparts.","像今天这样的好天气，\n从城墙上就可以看到\n那座巨大无比的『达姆之塔』。","",
1543,"It's amazing that our ancestors\nwere able to build a tower that\nstretches up beyond the clouds.","以前的人还真是厉害。\n能建立起那个高耸入云的巨塔……","",
1544,"Go up the mountain road from the\nnorth village, and you'll reach\nDarm Tower. The thieves are based\nout of there, though, so take heed!","从北边的村子出发，\n山路走到底就到达姆之塔了。\n不过那里好像已经变成了盗贼窝，\n我劝你最好还是不要靠近那儿。","",
1545,"Whenever I look at that tower,\nI get a cold chill down my\nspine. It just seems so...\nominous!","对了，看着那座塔，\n就会感觉到一股寒气。\n这到底是为什么呢？","",
1548,"On the other side of the\nnorthern pass, there's a\nhuge bowl-shaped crater\nknown as Bagyu Ba'dead.","北边山路的另一侧\n被称为『巴丘・巴迪特』，\n那里有个钵状的巨大洞穴。","",
1550,"Seems to be where the thieves\nare coming from. Guess they\nmade their hideout there.","最近骚扰城镇的盗贼\n好像就是从那边来的。","",
1551,"The city walls keep the\nmonsters out...but no such\nluck with the thieves!","城墙挡得了魔物，\n可是却挡不住盗贼。","",
1553,"Reah's harmonica was probably\nstolen by those inconsiderate\nfools...","说不定她的口琴\n就是被传说中的盗贼给偷走的吧。","",
1554,"If you think about it, though,\nall the items the thieves have\nstolen were made of silver.\nSeems odd, doesn't it?","那些盗贼拿走的都是银制品……\n这究竟是为什么呢？","",
1556,"Ever since the silver mine on\nthe mountain was closed, the\ncost of everything has risen\nso dramatically!","自从银矿山封闭后，\n物价就一直不停地上涨。\n真是的，我快受不了。","",
1557,"Still, it's not like we could\nactually SELL any of our silver\ngoods, what with the Stormwall\nand all...","不过就算可以恢复采矿，\n有岚之结界挡在那里，\n不能做贸易还是一样没用。","",
1558,"And needs have to come\nbefore wants, you know?","想要的东西有很多，\n还是得排个优先次序出来……","",
1559,"Ahh, I wish business\nwould pick up again...","啊~希望生意能快点好起来。","",
1562,"Have you seen a one-eyed\nman around? His name is\nDonis...","你有没有看到个独眼的男人？\n他叫做多尼斯……","",
1563,"Damned fool. He's down and\nout right now, so he's been\nneglecting his work. And he's\nrun off somewhere, to boot!","那个混蛋，\n一副要死不活的样子，\n不知道翘班跑哪儿去了。","",
1564,"That dumbass has\ndisappeared again.","多尼斯那家伙，\n又不见人影了！","",
1565,"All because he lost some ring\nhe wanted to give to his wife!","我看他弄丢了给老婆的戒指，\n还特别可怜他，对他客客气气的！","",
1569,"Stand aside, please. There\nare patients to be seen.","喂，让开让开！\n有人受伤了。","",
1570,"Me? I'm Dr. Klaus.","我吗？\n我是医生克劳斯。","",
1571,"Please, let me pass!\nI really must hurry!","喂，不要妨碍我！\n我现在忙得要命。","",
1572,"If you're hurt, I'll examine\nyou later. For now, please\nstand aside!","喂喂！\n等你受伤了我再给你治疗，\n现在，请你让开！","",
1573,"If I don't hurry, I'll be too\nlate to help. So if you'll\nexcuse me...","再不走就来不及了<1！\n失陪了。","",
1575,"Please stand aside. I'm\noff on an urgent house\ncall right now.","喂，麻烦你让一下！\n我要赶去给人看病。","",
1576,"Me? I'm Dr. Klaus.","我吗？\n我是医生克劳斯。","",
1578,"Please, stand aside.\nI must see my patient.","喂，麻烦你让一下！\n我是来给人看病的。","",
1579,"Me? I'm Dr. Klaus.","我吗？\n我是医生克劳斯。","",
1581,"I'm in the middle of\nan examination.\nPlease, be quiet!","我正在给人看病，\n请你保持安静！\n","",
1583,"I just got back from Sara's.\nPoor girl, to die so young...","我去莎拉的店里看过了……\n那么年轻就……我不知道该说什么了。","",
1584,"At the very least, she\nseemed to be at peace.\nJudging by the look in\nher eyes, anyway.","……唯一令人感到安慰的是，\n她看起来走地很安祥。","",
1585,"It looked as if she'd\naccomplished everything\nshe'd set out to do...","就好像她已经完成了\n自己应该完成的事情一样......","",
1589,"When the monsters started\nattacking, a lot of people\nmoved here from Rastin and\nBarbado Port.","自从魔物出现后，\n很多人就从巴尔巴多和拉斯汀村\n移居到这里来了。","",
1591,"And yeah, Minea is protected\nby walls, but we can't just\nshut ourselves away in here.\nWe've got to fight back!","这里确实被城墙保护着，\n可是也不能就这样永远在镇里不出去啊。\n一定要想出个将魔物消灭干净的办法……","",
1592,"Not just monsters, either,\nbut thieves, too! I swear,\nit's one thing after another!","如果只是魔物也就算了，\n最近镇内还陆续发生了盗窃事件。\n真是的……问题多到积堆如山了。","",
1593,"The fortuneteller's been\nkilled...and we still have\nno idea who did it.","占卜师被杀那件事……\n似乎没有找到任何关于凶手的线索。","",
1594,"In light of that, the city\nwalls really don't seem all\nthat protective anymore...","不管怎么说，\n即便有城墙的保护，\n就能安心渡日了吗……","",
1598,"Minea has an ancient history.\nSupposedly, its walls were\nbuilt a very long time ago.","米内亚的历史悠久。\n据说城墙在很久以前\n就已经建成了。","",
1600,"It's like a miracle that people\nback then could build huge stone\nramparts like these.","能建造起那么巨大的石墙，\n真是太不可思议了。","",
1601,"Makes you wonder how they\nmanaged it...","那么大的一堵石墙，\n当初是怎么建造起来的呢？","",
1602,"Ever since Sara's death,\nall the townsfolk have\nbeen nervous wrecks.","占卜师被杀事件发生后，\n镇上的人们都陷入到了\n不安的情绪中。","",
1603,"I certainly can't blame them,\nthough. I mean, all of this\nhappened within the city walls!\nWalls built to PROTECT us!","其实这也难怪。\n再坚固的城墙也抵挡不住\n镇内发生的灾难……","",
1605,"My mother lives by\nherself in Barbado.","我的母亲一个人\n在巴尔巴多生活。","",
1606,"I keep trying to tell her to\nmove in with me, since it's so\nmuch safer inside the city\nwalls...but she won't listen.","我们跟她说过，那里没有城墙很危险，\n叫她搬过来跟我们一起住，\n可她就是那么固执己见，不听劝……","",
1607,"I know she doesn't want to\nleave her lifelong home, but\nis it really worth the risk?","我理解她的心情，\n她不想离开住惯了的老家……\n可是你不觉得生命才是无可替代的吗？","",
1608,"I need to figure out a way\nto convince her...","怎么才能说服妈妈呢……","",
1610,"Since the monsters started\nshowing up, all the children\nare prohibited from leaving\nthe city.","自从魔物出没之后，\n孩子们就全都被禁止出去玩了……","",
1611,"They look like they've grown\ntired of being cooped up here,\nbut what else can we do? It's\nfor their own good!","他们好像快要厌倦在围墙里玩了。\n别说他们了，连我们大人都快熬不住了！","",
1613,"The path around the town walls is\npretty narrow. Transporting silver\nto Barbado Port was a pain even\nbefore the Stormwall, as a result.","城墙外侧的道路非常狭窄，\n要很辛苦才能通过。\n结界出现前，运送开采到的银\n去巴尔巴多一定很不容易。","",
1614,"We've considered erecting\na south gate, but we don't\nwant to compromise the wall's\nstructure, you know?","当初想建造南门，\n因为城墙太坚固无法拆除而作罢。\n现在魔物出现，反而要庆幸了。","",
1618,"We're very fortunate\nto have Dr. Klaus in\nour city. His potions\nreally hit the spot!","这个镇上有位叫做克劳斯的名医。\n他调配的药能在短时间内治好伤口。","",
1620,"Anytime there's an emergency,\nhe's always there in a flash.\nHe's a true hero to us all.","一听到有急病的病人，\n他二话不说就会马上赶去。\n真是位济世救人的好医生啊。","",
1621,"...But because he's always\noff on house calls, he's\nrarely at the clinic.","美中不足的是，因为他要到处去看病，\n结果导致他很少有时间待在医院里了。","",
1622,"I have him scheduled to\ncome to my house for a\ncheck-up, in fact. Bet\nhe'll show up any minute!","克劳斯医生很快就会过来看病的。\n不管刮风下雨他都一定会赶过来。\n真是位济世救人的好医生啊。","",
1623,"The medicine the doctor\nmakes is really good stuff.\nIt'll cure what ails you,\nreal quick!","医生调配的药\n能在短时间内治好伤口。","",
1624,"Thanks to the good doctor,\nI can relax...","托医生的福，我们才能安心地生活。\n他可真是位好医生啊。","",
1627,"I just don't get it. She\nwas an eccentric one, sure,\nbut she had a good heart.\nWho would do that to her?!","怎么会发生这么可怕的事呢。\n她虽然有点异于常人，不过，\n却是个性情温和的好姑娘呀……\n怎么会有人对她做出这种事！？","",
1628,"Actually, speaking of Sara...\nI've been asking around to see\nif she has relatives anywhere...","对了……我听说那姑娘\n好像在哪里有个亲戚的。","",
1629,"Doesn't seem to be anyone\nwho knows, though. And if\nshe does have any relatives,\nthey really should be told!","那个亲戚是住在哪里的呢……\n就算是不幸的消息，也应该去告知下的。","",
1631,"We need to find her\nrelatives and break\nthe news to them...\n...Oh? You already have?","我觉得必须去通知\n那姑娘的亲戚知道才行……\n对了，你帮我去通知吧。","",
1632,"Well, it's awful news, but\nit's better to know than to\nwonder, right?","她的亲戚知道了一定也会很难过。\n不过我相信他们应该会感谢你帮忙传达消息的。","",
1637,"You must not go to the mine.\nThe monsters there are extremely\npowerful. You'll be killed for\ncertain!","你最好不要去矿山。\n那里的魔物非同一般。\n你可能没几下就被打倒了。","",
1639,"It's fortunate for us\nthat they never venture\noutside. Word is, they\ncan't stand daylight.","幸好矿山里的魔物不会到外面来。\n有人说那里的魔怪害怕阳光照射。","",
1640,"But listen to me, warning\na stranger not to set foot\nin a place no sane man\nwould dare enter anyway...","我想应该没人会有事\n要去那个地方的吧。","",
1642,"The mine is pitch black,\nand hard to navigate on\naccount of the haphazard\ntunnel structure.","矿山里面一片漆黑，而且结构复杂。\n这是当初随意挖掘开采银矿的结果。","",
1643,"Even if you're familiar with\nit, it's quite easy to lose your\nway. Not to mention, it's also\nteeming with monsters!","矿坑里面像迷宫一样，\n就连老矿工也会经常迷路。\n更何况现在还成为了魔物的巢穴。","",
1644,"And the limited vision\nmakes it easy for things\nto sneak up on you...","总之里面能见度有限，\n魔物还会从意想不到的地方发动攻击。","",
1645,"If you're planning to enter the\nold mine, you'll need a strong\nwill and stronger steel.","如果你真的要去废坑，\n那你得有相当的实力\n和心理准备才行。","",
1646,"You went right into the\ndepths of that demon-\ninfested mine?!","你去过了满是魔物的\n废坑最深处吗……","",
1647,"Goodness gracious!","你太厉害了。","",
1651,"My father is the mayor\nof Zepik Village, to\nthe north.","我父亲在北边的\n塞皮克村当村长。","",
1652,"Lately, he's been a\nlittle preoccupied\nwith something, though.","最近，总觉得他好像\n有什么很严重的烦恼。","",
1653,"Last time I saw him, he was\nall like, 'The villagers\nmustn't hear of this...'","上次见到他时，他抱怨说\n『对村里的人说不出口』……","",
1654,"Please...if you go to\nZepik Village, would\nyou talk to him for me?","求求你。\n如果你去塞皮克村的话，\n请去和我父亲聊聊好吗？","",
1655,"It's so unlike him to be\nso panicked and perturbed...\nwhat in the world could have\nput him in such a state?!","我第一次看到父亲那个样子……\n到底是发生什么事了呢？","",
1656,"Please...if you go to\nZepik Village, would\nyou talk to him for me?","求求你。\n如果你去塞皮克村的话，\n请去和我父亲聊聊好吗？","",
1657,"I heard from my father\nthat you retrieved his\nSilver Bell.","我听塞皮克村的父亲说了。\n是你帮他找回了银铃。","",
1658,"Thank you so much,\nkindly adventurer.\nWe owe you our lives.","一定要让我对你表达谢意。\n我真的非常感谢你。","",
1660,"We used to live in Rastin\nVillage. Until the monsters\nrazed it to the ground,\nanyway...","我们本来是住在拉斯汀村的。\n直到村子……被一群魔物摧毁之前……","",
1663,"The bats that come out from the\nmine at twilight aren't normal.\nThey ferociously attack both\nhumans and livestock.","傍晚时分从废坑出来的蝙蝠非同寻常……\n狂暴凶猛得可怕，还会攻击人类与家畜。","",
1664,"They were the primary culprits\nin the destruction of Rastin.","我们曾经居住的拉斯汀村\n就是因为它们，才被……","",
1665,"You destroyed the boss\nbat?! Wow... Now the dead\nof Rastin Village can rest\nin peace!","你打倒了蝙蝠的老大吗？\n谢谢你……死去的拉斯汀村的\n村民们在天之灵都会高兴的吧。","",
1669,"My mother and grandfather\nsay they want to go back to\ntheir old home, and they\nlook so sad about it...","每次我一说到想要回老家时，\n妈妈和爷爷就会露出悲伤的表情。\n这是为什么呢……？","",
1670,"When the bats are gone, can\nwe go back to Rastin?","如果蝙蝠没有了的话，\n我们还能回以前的家吗？","",
1674,"When Rastin Village was\ndestroyed and we sought\nrefuge here, Reah's songs\nwere our only real solace.","拉斯汀村被毁了，\n当我们搬到这城镇的时候，\n诗人小姐的曲子给了我们莫大的鼓舞。","",
1675,"I just wish I could find\nthat harmonica she keeps\ngoing on about, as a token\nof my thanks to her...","为了报答她的恩情，\n我想帮她找回口琴……","",
1676,"Say, isn't her harmonica made\nof silver? Seems all the silver\nstuff has been targeted by the\nthieves lately. How very odd...","对了，那个口琴不就是用银做的吗？\n说不定和最近的盗贼骚动有什么关系呢。","",
1678,"When Reah would play, it would\nalways make me feel so alive.\nI just wish I could hear that\nmelody one more time...","听了那首曲子，心里就非常舒畅，\n燃起了想要活下去的力量。\n好想再听一次那首曲子啊……","",
1680,"I love listening to Reah\nplay her harmonica. I hope\nthe thieves are caught soon!","我好喜欢大姐姐的口琴哦☆\n要是能早点找回来就好了！","",
1682,"I used to work in the silver\nmine. But six months ago, the\ntunnels were overrun by monsters!","本来我是在银矿山工作的。\n可是半年前矿坑深处突然\n冒出了一大群的魔物！","",
1683,"It's all because of those damned\ndoomed dimmed dumbed monsters\nthat I got...I got nothin'...\nt' do...but drink up...and out...","矿山因此而封闭，我也失业了。\n这叫我怎么能不借酒消愁呢！","",
1684,"I'll kill 'em... I'll moitelate\n'em...chop 'em to bits... I'll\nbe all like, BIFF! BAM! SKRONK!","该死，我要杀光那些浑蛋魔物！","",
1685,"...Hahahaha, yeah, I know.\nThey'd be the ones doin' all\nthat stuff...","……说是这么说，\n那里能见度那么差，\n怕不是会被反杀哦。","",
1686,"Ahhh, my. Well, I have taken\na lot more outta alcohol than\nalcohol's taken outta me, I\nsuppose... (hic)","唉~~~！\n我除了喝酒还能怎么办呢！","",
1687,"Huh? You went into\nthe mine?! But what\nabout the monsters?!","什么！你去过矿山的最深处了？\n……那些魔物呢？","",
1688,"Sneaking around,\neh? I gotcha...","……到处都是对吧，我就说嘛。","",
1694,"You know that harmonica-\nplaying poet girl who hangs\naround up on the ramparts?","你知道那个在城墙角落\n吹口琴的女吟游诗人吗？","",
1695,"She's real purdy, and that\nsong o' hers is also real\npurdy. It's...mesmerizing...","不只人美，就连吹奏的曲子\n也美到让人陶醉呢。","",
1696,"Haven't heard it in a\nwhile, though.","不过有段时间\n没听到那清澈的琴音了……","",
1697,"Just looking at her is a\nreal feast for my eyes, but\nmy ears are getting starved!","光看她的人就已经很养眼了，\n再加上她的音乐，真是享受极了。","",
1698,"I saw that poet girl up on\nthe city walls. She was just\nstaring at the mountainside,\nlooking all sad...","我在城墙上看到吟游诗人了。\n她一脸悲伤地眺望着山的方向……","",
1699,"I wanted to talk to her,\nbut I got the feeling she\njust wanted to be alone...","我想上前要和她讲话，\n可那个气氛有点很难以靠近。","",
1702,"I saw this really sculpted,\nscrumptious-looking man the\nother day. Real debonair,\ntoo, with his black cape!","我看到了一个很帅的男人哦！\n黑色的斗蓬把他衬托得\n更加英俊迷人了……","",
1703,"But when he looked at me,\nI swear I was scared out of\nmy mind. His eyes...were\nalmost inhuman...","不过他的眼神有点吓人，\n我都不敢上前找他搭话……","",
1704,"Hmmm... You're not too bad\nyourself, actually. But you\nmight be a little young...\nfor what I have in mind.","嗯~~\n你长得也不错啦，\n就是年纪小了点……","",
1705,"Ahh, my poor neighbor...","可怜的邻居……","",
1706,"That guy in the black cape\nwas quite a specimen...\nbut you're really not too\nbad yourself, either!","之前看到的穿黑斗蓬的男人真帅啊，\n不过，你也是不亚于他的美男子哦。","",
1707,"Age to perfection, young man.\nAge, and come back to me.\nI'll be waiting for you\nwith bated breath!","美中不足的是……\n你年纪比我小……","",
1708,"My, my, you certainly have...\nripened...since I saw you last.\nJust look at how those muscles\nhave grown!","哎呀，一段时间不见，\n你好像更有男子气概了。","",
1709,"...I'm terrible, aren't I?\nI should leave such lechery\nto the men!","……再把你当男孩看待\n就太失礼了吧。","",
1710,"At any rate, I don't know who\nit is you're trying so hard\nfor...but she's a very lucky\nwoman. A lucky woman, indeed!","我不知道你这么努力是为了谁，\n不过这很酷哦。","",
1713,"Hey, Adol! You remember me?\nWe met in the portside\nwarehouse in Barbado!","嗨，这不是亚特鲁嘛！\n我们在巴尔巴多的仓库见过的，\n不记得了吗？","",
1714,"What am I doing here?\nWell, I'm not sightseeing!\nI came on militia-related\nbusiness, actually.","我可不是来玩的。\n我是为了自卫队的事来的。","",
1716,"Speaking of which, Slaff's\nbeen asking about you.","对了，斯拉夫\n一直很担心你哦。","",
1717,"It'd be nice if you checked\nback with him sometime.","你就偶尔去见见他吧。\n那家伙会很高兴的。","",
1719,"Hey, Adol! You remember me?\nWe met in the portside\nwarehouse in Barbado!","嗨，这不是亚特鲁嘛！\n我们在巴尔巴多的仓库见过的，\n不记得了吗？","",
1720,"What am I doing here?\nWell, I'm not sightseeing!\nI came on militia-related\nbusiness, actually.","我可不是来玩的。\n我是为了自卫队的事来的。","",
1722,"It seems like something\nbig is happening...","听说这里也出了大事……","",
1723,"I think these city walls\nare making us soft!","在城墙的保护下依然还是出事了。\n我们得进一步提高警觉才行。","",
1726,"(glug, glug, glug, glug)","咕噜，咕噜，咕噜，咕噜……","",
1727,"Aaaaaaahhhh!","呼哇~~~~！","",
1728,"Man, this is good stuff...","呼~渗透到五脏六腑去啦。","",
1730,"Hey, bro... You want\na drink, too?","嘿，小兄弟。\n你也来喝一杯吧？","",
1731,"A minor? Only 17?! Man,\nyou're just a kid! I don't\neven remember what I was\ndoing when I was your age...","还是17岁未成年吗……好年轻啊。\n我17岁的时候在做什么呢？\n人啊，老得真是快呀。","",
1734,"Have you visited the\nfortuneteller's house?","你去过占卜店了吗？","",
1735,"She may be young, but she's good.\nIf you're ever in need of advice\nor guidance, she can always set\nyou on the right path.","虽然那里的老板是个年轻的女性，\n不过她占卜德能力很强哦。\n不知道自己该何去何从的时候，\n可以去找她聊聊，挺不错的。","",
1736,"You're that warrior Sara\nspoke of, are you not?","莎拉所说的旅行的剑士阁下\n原来就是你啊。","",
1737,"She's always trying to protect\nthis land from any further\ncatastrophe. Hope you're up\nto the task, chosen one!","莎拉她似乎想要阻止\n这个国家正在发生的灾难。\n拜托你，请不要辜负她的期望。","",
1739,"I'm Esteria's foremost\ntour guide.","我的工作是艾斯塔里亚的名胜导游。","",
1740,"Or at least, I used to be.\nThat blasted Stormwall and\nall the monsters have driven\nme right out of business!","因为岚之结界和魔物的关系，\n现在失业中。","",
1741,"There was once an odd old\nman who wanted to tour the\nmountain ruins-- this was\nbefore the Stormwall.","……对了，岚之结界出现之前，\n我曾经带一位奇怪的老人\n去了山上的遗迹。","",
1742,"He seemed to be a scholar, and\nsaid he planned on investigating\nDarm Tower. I hope he's okay!","他看起来像是个学者。\n当时他还说要去达姆之塔。\n但愿他能平安无事……","",
1743,"That poor old man and I\nparted ways at the old\nshrine. Wonder if he's\neven still alive...","后来我们走散了，\n不知道那个老爷爷要不要紧？","",
1744,"Yessir, I showed people all\nthe sights, from Darm Tower\nto Whitehorn Beach, the old\nshrine, and Bagyu Ba'dead...","达姆之塔和白号角沙滩。\n古代神殿，以及巴丘・巴迪特。","",
1745,"Playing tour guide takes\na lot out of you. Gotta\neat really well to stay\nin shape for the job!","我还以为在这座岛上当导游，\n就能衣食无忧了，结果，\n最重要的游客却来不了……","",
1747,"Welcome. Oh, my,\na stranger!","欢迎光临。\n哎呀，以前没看过你哦？","",
1748,"Don't worry, traveler. The city\nof Minea is a safe haven from\nthe monsters. You have nothing\nto worry about here!","待在城镇里就不会有安全问题，旅行者，\n请在这里好好散心享乐吧。","",
1749,"That poor fortuneteller.\nTo have died so young...","占卜师姐姐好可怜啊。\n她还那么年轻的……","",
1750,"All the regulars here get\ngloomier by the day. Though\ngranted, there isn't much\nto be cheerful about lately...","来这里的客人脸色一天比一天难看。\n不知道有没有什么开心的话题可以聊的。","",
1754,"Where did I get hurt, you\nask? In my own home, that's\nwhere! I was attacked!","你问我是在哪里受伤的？\n我只是待在家里，就被人攻击了！","",
1757,"He hit me from behind, so\nI didn't see his face...but\nI'll bet anything it was one\nof those damned thieves.","因为从背后打的我，\n所以就没看到对方的长相……\n这一定是传说中的盗贼干的！","",
1758,"And he stole the silver shield\nthat's been in my family for\ncountless generations...","他们竟然把我家代代相传的\n银盾给偷走了……","",
1759,"I had it tucked away in a\ncorner of my old storeroom.\nProbably wasn't worth much,\nbut even so, it's the idea!","不过那东西之前一直\n被扔在仓库的一角，\n应该不值什么钱……","",
1760,"First demons, then thieves...\nThere's no peace around here\nanymore!","先是魔物，又来盗贼……\n这里变得越来越危险了。","",
1762,"That shield... It's the\none that was stolen from\nmy house!","那个正是我家失窃的盾牌……","",
1764,"What's that? It was down in\nthe depths of the old shrine?\nHow the hell'd it get there?!","……你说什么，\n它被藏在神殿的地下？\n怎么会有这么离奇的事呀……","",
1765,"...","………","",
1766,"Well, you seem like you're\ngetting good use out of it.\nKeep it, man. I don't need it.","年轻人，你要是不嫌弃的话，\n就留着那面盾牌继续使用吧？","",
1768,"Actually, it almost feels like\nthe reason I've been holding on\nto it all this time was so I\ncould give it to you...","不知道为什么，我总有种感觉，\n那东西就是为了交到你的手中，\n才在我家代代流传下来的……","",
1771,"Better it be used to its full\npotential than collect dust\nin an old storage closet,\nafter all!","与其让盾牌闲置在我家仓库里，\n还不如留在你的手中更合适。","",
1773,"Indeed... I'd even say it\nsuits you. Brings out the\ncolor in your eyes!","嗯，它的确和你很相配。","",
1776,"The wild dogs out in the field\nare called Rhebolls. They're\nextremely fast, so take heed\naround them.","要小心草原的野狗『利波鲁』，\n它奔跑的速度很快。","",
1779,"I got surrounded by a whole\nherd of them-- which is how\nI came to be in this state!","我就是被它们包围，\n变成了这副模样。","",
1780,"I managed to slip away and run\nto the big tree in the field.\nFor some reason, the Rhebolls\nturned back at that point.","不过……当我逃到\n草原上的大树附近时，\n那群利波鲁就停下来不追了。","",
1781,"As a result, I'm still alive,\nand not TOO much worse for the\nwear. But I do wonder what it\nwas that drove them away...","要不是这样，恐怕就不只是受伤而已了。\n我实在搞不明白，那到底是怎么回事……？","",
1782,"Either way, I owe my life\nto that tree. Or something\nin the air around it. Or\nperhaps just divine mercy!","唉，不管怎么说，\n能捡回一条命真是太好了。","",
1784,"Mrmmm...hrrmmm...","嗯嗯嗯嗯……呼噜噜……","",
1786,"...","………","",
1787,"The pikkards...\nYou must...double...\ndown...","嘿嘿嘿，伤脑筋……","",
1788,"...","………","",
1789,"Zzzz...","斯~斯~……","",
1791,"Hoooo....mmmmm....","嗯~唔~……","",
1793,"...Save me...\nThis is no puppy...\n...It's a...Rheboll...!","救命啊……野狗，\n利波鲁来啦……","",
1794,"...","………","",
1795,"*snore*","呼噜噜……","",
1798,"Who...are you...?","你……你是谁……？","",
1799,"Adol introduced himself and explained\nhis reason for coming to the shrine.","亚特鲁报出了自己的姓名，\n并说明了来到神殿的目的。","",
1800,"...My name is Feena. It feels like\nI've been locked up down here for\nmy entire life...","我的名字叫……菲娜。\n从很久以前开始，\n我就一直被关在这地方。","",
1801,"I remember, it was a man in a\nblack cape who put me here...","把我囚禁在这里的，\n是个穿着黑斗蓬的男人……","",
1802,"He is a terrible man, who seems to\ncontrol the very movements of the\nmonsters.","他操纵魔物像控制自己的手脚一样，\n真是个非常可怕的人啊。","",
1803,"It's dangerous here. You should\nforget about me... Please, hurry,\nget away from here, while you can!","留在这里你也会有危险的。\n不要担心我……你快走吧。","",
1805,"Take her with you","带着她一起离开","",
1806,"Come back later","稍后再来救她","",
1808,"You're... You're going to help me?","你……你要救我出去？","",
1810,"...You're saying...I can leave\nthis place?","不敢相信……\n我竟然能离开这里……","",
1811,"Adol...","亚特鲁……先生。","",
1812,"Thank you so very much...","谢谢你……","",
1814,"Adol swore to Feena that he would\nlead her to a safe place.","决定护送被囚禁的少女菲娜\n到安全的地方去。","",
1816,"You needn't worry about me.\nI am incidental.","请不要在意……\n我的事情。","",
1817,"You said you were searching for\nsomething, no?","重要的是你正在做的事。\n你不是说你在寻找什么吗？","",
1818,"I am...oddly familiar with this\nshrine, and I believe its lower\nlevels are riddled with secrets.","这神殿的地下好像设有各种机关。","",
1819,"Secrets invisible to the naked eye.\nAnd you must know how to discern\nthem, if you are to proceed.","有些地方是要破解机关后\n才进得去的……","",
1820,"Please, take this with you.","请把这个带上。","",
1824,"The man in the black cape put\nthat mask in here with me.","那面具是穿着黑斗蓬的人\n放在这个房间的东西……","",
1826,"I believe it will be of some use\nto you.","我想这个一定会有用的。","",
1828,"Adol Christin. Leave this place,\nas quickly as you can!","亚特鲁先生……\n请赶快离开这里。","",
1829,"If the monsters should catch you\nhere, I'm loathe to think of what\nmay happen to you...","被巡逻的魔物发现就糟了。","",
1831,"Adol. Please, take care.","亚特鲁先生，希望你平安无事……","",
1832,"Adol, are you okay?","亚特鲁先生，你没事吧？","",
1833,"I'm glad to see you.","太好了……","",
1834,"Did you find what you were\nsearching for?","你找到了你在找的东西了吧？","",
1835,"...What? You're going to...get\nme out of here...?","……咦，你要带我出去？","",
1836,"Adol couldn't help but\nthink of the girl trapped\nin the dungeon cell.","心里老是挂念着那个\n被囚禁在牢里的少女。","",
1837,"He knew he had to\ngo back for her.","不能放着她不管。","",
1838,"Feena seems to have gotten\nherself lost somewhere. She\nis no longer following Adol.","菲娜没跟上来。\n好像走丢了。","",
1839,"Adol cannot leave\nFeena behind.","不能只顾自己回去，\n丢下她不管。","",
1840,"This item doesn't have the\npower to transport two people.","看来这个道具的力量\n无法同时传送两个人。","",
1841,"Adol cannot leave\nFeena behind.","不能只顾自己回去，\n丢下她不管。","",
1842,"This stairway leads\nto the lower levels\nof the shrine.","有个通往地下的楼梯。","",
1843,"Adol would never place Feena\nin danger by leading her to\nsuch a place.","我不能再带着她\n到危险的地方去。","",
1844,"This stairway leads\nto the lower levels\nof the shrine.","有个通往地下的楼梯。","",
1845,"Adol cannot leave\nFeena behind.","不能只顾自己回去，\n丢下她不管。","",
1846,"Adol found a hidden\nroom behind the wall.","发现墙壁后面有间密室。","",
1847,"The man in the black cape put\nthat mask in here with me.","那面具是穿着黑斗蓬的人\n放在这个房间的东西……","",
1848,"Perhaps it could be of some use\nto you.","我想这个一定会有用的。","",
1850,"It's a dead end...","好像走进死路了……","",
1852,"Um... Adol... It's a bit, uh, tight\nback here, don't you think?","那个……亚特鲁先生……\n这里太窄了……","",
1854,"It's a dead end...","好像走进死路了……","",
1856,"Um... Adol? You're kind of scaring me\nright now...","那个……亚特鲁先生……\n那个面具……有点吓人。","",
1857,"Feena seems to have gotten\nherself lost somewhere. She\nis no longer following Adol.","菲娜没跟上来。\n好像走丢了。","",
